Date,Open,High,Low,Close,Adj Close,Volume,MA4,MA8
2018-03-05,176.2,185.51,175.89,185.23,185.23,86125600,180.62499999999994,182.52249999999992
2018-03-12,185.23,186.1,181.11,185.09,185.09,90208100,182.55749999999995,182.99749999999992
2018-03-19,177.01,177.17,159.02,159.39,159.39,451943400,176.58249999999995,179.17124999999993
2018-03-26,160.82,162.85,149.02,159.79,159.79,324697100,172.37499999999994,175.35999999999993
2018-04-02,157.81,161.57,150.51,157.2,157.2,212319900,165.36749999999995,172.99624999999992
2018-04-09,157.82,168.65,156.04,164.52,164.52,207202700,160.22499999999994,171.3912499999999
2018-04-16,165.72,169.0,163.39,166.28,166.28,103186400,161.94749999999993,169.2649999999999
2018-04-23,167.27,177.1,156.19,173.59,173.59,206613200,165.39749999999995,168.8862499999999
2018-04-30,173.79,178.08,170.23,176.61,176.61,118904800,170.24999999999994,167.80874999999992
2018-05-07,177.35,188.32,177.11,186.99,186.99,99836400,175.86749999999995,168.04624999999993
2018-05-14,187.71,187.86,182.22,182.68,182.68,76022800,179.96749999999997,170.95749999999992
2018-05-21,183.77,186.91,182.18,184.92,184.92,66212200,182.79999999999995,174.09874999999994
2018-05-28,184.34,194.55,183.71,193.99,193.99,78225600,187.14499999999995,178.69749999999993
2018-06-04,191.84,195.0,186.43,189.1,189.1,91223300,187.67249999999996,181.76999999999992
2018-06-11,188.81,197.28,188.8,195.85,195.85,81327200,190.96499999999997,185.46624999999992
2018-06-18,194.8,203.55,193.79,201.74,201.74,101516800,195.17,188.98499999999993
2018-06-25,200.0,200.75,193.11,194.32,194.32,95891100,195.2525,191.1987499999999
2018-07-02,193.37,203.64,192.22,203.23,203.23,66875400,198.785,193.2287499999999
2018-07-09,204.93,208.43,201.75,207.32,207.32,71208400,201.6525,196.3087499999999
2018-07-16,207.5,211.5,204.84,209.94,209.94,69277300,203.7025,199.4362499999999
2018-07-23,210.58,218.62,173.0,174.89,174.89,334032300,198.84499999999997,197.0487499999999
2018-07-30,175.3,178.85,166.56,177.78,177.78,196842800,192.48249999999996,195.6337499999999
2018-08-06,178.97,188.3,178.38,180.26,180.26,146552500,185.71749999999997,193.68499999999992
2018-08-13,180.1,182.61,172.04,173.8,173.8,125790500,176.68249999999995,190.1924999999999
2018-08-20,174.04,175.55,170.91,174.65,174.65,90675800,176.62249999999995,187.73374999999993
2018-08-27,175.99,179.79,174.75,175.73,175.73,94608400,176.10999999999996,184.29624999999993
2018-09-03,173.5,173.89,160.0,163.04,163.04,126851100,171.80499999999995,178.76124999999993
2018-09-10,163.51,167.19,160.34,162.32,162.32,111957100,168.93499999999995,172.80874999999992
2018-09-17,161.92,167.25,158.87,162.93,162.93,128030300,166.00499999999997,171.3137499999999
2018-09-24,161.03,171.77,160.88,164.46,164.46,133630300,163.18749999999997,169.64874999999992
2018-10-01,163.03,165.88,156.2,157.33,157.33,137031800,161.76,166.7824999999999
2018-10-08,155.54,160.59,149.16,153.74,153.74,134132800,159.615,164.27499999999992
2018-10-15,153.32,160.49,152.55,154.05,154.05,93642000,157.39499999999998,161.6999999999999
2018-10-22,154.76,157.34,143.8,145.37,145.37,115673300,152.62249999999997,157.90499999999992
2018-10-29,148.5,156.4,139.03,150.35,150.35,192315900,150.87749999999997,156.3187499999999
2018-11-05,150.1,153.01,144.07,144.96,144.96,95988400,148.68249999999998,154.14874999999992
2018-11-12,144.48,145.58,137.77,139.53,139.53,123323100,145.05249999999995,151.2237499999999
2018-11-19,137.61,137.75,126.85,131.73,131.73,123658000,141.64249999999996,147.1324999999999
2018-11-26,133.0,140.97,131.85,140.61,140.61,124832700,139.20749999999995,145.0424999999999
2018-12-03,143.0,143.68,133.67,137.42,137.42,104540200,137.32249999999993,143.0024999999999
2018-12-10,139.6,147.19,139.01,144.06,144.06,110353800,138.45499999999993,141.7537499999999
2018-12-17,143.08,145.93,123.42,124.95,124.95,203647400,136.75999999999993,139.2012499999999
2018-12-24,123.1,135.92,123.02,133.2,133.2,115619500,134.90749999999994,137.05749999999992
2018-12-31,134.45,138.0,128.56,137.95,137.95,104491500,135.03999999999994,136.18124999999992
2019-01-07,137.56,145.36,135.91,143.8,143.8,97592000,134.97499999999997,136.71499999999992
2019-01-14,142.0,152.43,141.27,150.04,150.04,109432500,141.24749999999995,139.0037499999999
2019-01-21,149.2,151.53,142.52,149.01,149.01,85669800,145.19999999999993,140.05374999999992
2019-01-28,148.05,171.68,143.43,165.71,165.71,185793900,152.13999999999993,143.58999999999992
2019-02-04,165.7,172.47,163.62,167.33,167.33,85953200,158.02249999999992,146.49874999999992
2019-02-11,167.9,168.34,160.86,162.5,162.5,71568200,161.13749999999993,151.1924999999999
2019-02-18,160.5,164.15,159.59,161.89,161.89,57582400,164.35749999999993,154.77874999999992
2019-02-25,163.07,166.24,160.41,162.28,162.28,67430700,163.49999999999991,157.8199999999999
2019-03-04,163.9,173.57,163.83,169.6,169.6,100105600,164.0674999999999,161.0449999999999
2019-03-11,171.6,174.3,162.51,165.98,165.98,98185400,164.93749999999991,163.0374999999999
2019-03-18,163.57,167.42,159.28,164.34,164.34,115959400,165.54999999999993,164.9537499999999
2019-03-25,163.0,169.45,162.0,166.69,166.69,62834100,166.65249999999992,165.0762499999999
2019-04-01,167.83,178.0,167.28,175.72,175.72,89359900,168.18249999999992,166.12499999999991
2019-04-08,175.21,179.63,174.23,179.1,179.1,59150700,171.46249999999992,168.1999999999999
2019-04-15,178.5,180.74,176.87,178.28,178.28,43679300,174.9474999999999,170.24874999999992
2019-04-22,178.25,198.48,178.25,191.49,191.49,146858400,181.14749999999992,173.89999999999992
2019-04-29,190.95,197.39,189.75,195.47,195.47,86917500,186.08499999999992,177.13374999999994
2019-05-06,191.24,194.28,184.59,188.34,188.34,68299100,188.39499999999992,179.92874999999992
2019-05-13,183.5,188.58,178.1,185.3,185.3,74646800,190.14999999999992,182.54874999999993
2019-05-20,181.88,186.74,179.67,181.06,181.06,48645100,187.5424999999999,184.3449999999999
2019-05-27,181.54,184.71,177.16,177.47,177.47,51449000,183.0424999999999,184.5637499999999
2019-06-03,175.0,175.05,160.84,173.35,173.35,151225900,179.2949999999999,183.8449999999999
2019-06-10,174.75,181.84,172.88,181.33,181.33,76743300,178.3024999999999,184.2262499999999
2019-06-17,185.01,194.53,184.41,191.14,191.14,125835300,180.82249999999988,184.18249999999992
2019-06-24,192.42,198.88,187.31,193.0,193.0,72605800,184.70499999999987,183.87374999999992
2019-07-01,195.21,197.4,191.93,196.4,196.4,44664900,190.46749999999986,184.88124999999994
2019-07-08,195.19,205.3,193.64,204.87,204.87,74039000,196.35249999999985,187.32749999999996
2019-07-15,204.25,205.47,198.07,198.36,198.36,64301600,198.15749999999986,189.48999999999995
2019-07-22,199.91,208.66,196.25,199.75,199.75,125029100,199.84499999999986,192.27499999999995
2019-07-29,199.0,199.63,188.07,189.02,189.02,76101900,197.99999999999986,194.23374999999996
2019-08-05,184.69,190.98,179.34,187.85,187.85,82843300,193.74499999999986,195.04874999999996
2019-08-12,186.85,191.38,179.31,183.7,183.7,68997500,190.07999999999984,194.11874999999998
2019-08-19,186.01,187.5,176.66,177.75,177.75,56317600,184.57999999999984,192.21249999999998
2019-08-26,179.4,186.8,178.24,185.67,185.67,53462500,183.74249999999984,190.87124999999997
2019-09-02,184.0,191.36,182.11,187.49,187.49,50190900,183.65249999999983,188.69874999999996
2019-09-09,187.73,190.93,184.55,187.19,187.19,64800900,184.5249999999998,187.30249999999995
2019-09-16,186.93,193.1,185.54,189.93,189.93,58124700,187.56999999999982,186.07499999999996
2019-09-23,189.34,190.1,175.66,177.1,177.1,80682000,185.42749999999984,184.58499999999995
2019-09-30,177.87,180.98,173.09,180.45,180.45,70481200,183.66749999999985,183.65999999999997
2019-10-07,180.0,186.49,177.72,184.19,184.19,49737600,182.91749999999985,183.72124999999997
2019-10-14,184.2,191.49,182.57,185.85,185.85,59039200,181.89749999999987,184.73374999999996
2019-10-21,187.04,190.65,181.5,187.89,187.89,59435300,184.59499999999986,185.01124999999996
2019-10-28,187.2,198.09,185.08,193.62,193.62,119965700,187.88749999999987,185.77749999999995
2019-11-04,194.55,197.37,189.47,190.84,190.84,61520100,189.5499999999999,186.23374999999993
2019-11-11,189.93,195.7,188.54,195.1,195.1,57672200,191.8624999999999,186.8799999999999
2019-11-18,194.56,200.0,193.05,198.82,198.82,69670200,194.59499999999989,189.5949999999999
2019-11-25,199.52,203.8,198.04,201.64,201.64,47729600,196.59999999999988,192.2437499999999
2019-12-02,202.13,202.18,195.08,201.05,201.05,53566000,199.1524999999999,194.35124999999988
2019-12-09,200.65,203.66,193.17,194.11,194.11,72000100,198.9049999999999,195.3837499999999
2019-12-16,195.27,207.71,194.81,206.3,206.3,92183100,200.77499999999992,197.6849999999999
2019-12-23,206.7,208.93,205.0,208.1,208.1,39030100,202.38999999999993,199.4949999999999
2019-12-30,207.86,210.4,203.6,208.67,208.67,42743300,204.2949999999999,201.7237499999999
2020-01-06,206.7,219.88,206.52,218.06,218.06,70208500,210.28249999999989,204.59374999999991
2020-01-13,219.6,222.63,218.63,222.14,222.14,63710000,214.2424999999999,207.50874999999994
2020-01-20,222.16,222.75,216.11,217.94,217.94,49589400,216.7024999999999,209.54624999999993
2020-01-27,213.1,224.2,201.06,201.91,201.91,140490600,215.0124999999999,209.65374999999995
2020-02-03,203.44,212.82,202.5,212.33,212.33,70487600,213.57999999999993,211.93124999999992
2020-02-10,211.52,214.93,206.51,214.18,214.18,76839200,211.58999999999995,212.91624999999993
2020-02-17,213.55,218.77,208.83,210.18,210.18,54945800,209.64999999999992,213.17624999999995
2020-02-24,201.8,203.65,181.82,192.47,192.47,115263400,207.28999999999994,211.15124999999995
2020-03-02,194.03,197.24,176.26,181.09,181.09,119888600,199.47999999999993,206.52999999999994
2020-03-09,169.6,178.29,154.34,170.28,170.28,153135600,188.50499999999994,200.04749999999996
2020-03-16,152.32,159.93,137.1,149.73,149.73,183359800,173.39249999999993,191.52124999999995
2020-03-23,149.66,164.0,142.25,156.79,156.79,146892200,164.4724999999999,185.88124999999994
2020-03-30,159.18,170.93,150.83,154.18,154.18,112568700,157.74499999999992,178.61249999999995
2020-04-06,160.15,177.08,158.51,175.19,175.19,105064000,158.9724999999999,173.73874999999995
2020-04-13,173.67,181.23,169.45,179.24,179.24,102358200,166.3499999999999,169.87124999999995
2020-04-20,177.41,190.41,168.34,190.07,190.07,124626200,174.6699999999999,169.57124999999994
2020-04-27,192.66,209.69,182.56,202.27,202.27,173472200,186.69249999999988,172.21874999999994
2020-05-04,200.2,213.21,198.76,212.35,212.35,89854900,195.9824999999999,177.47749999999994
2020-05-11,210.89,215.28,200.69,210.88,210.88,84844400,203.8924999999999,185.12124999999992
2020-05-18,212.15,237.2,210.94,234.91,234.91,183881700,215.1024999999999,194.88624999999993
2020-05-25,239.77,240.9,221.13,225.09,225.09,120575600,220.8074999999999,203.74999999999991
2020-06-01,224.59,233.0,223.5,230.77,230.77,88315000,225.41249999999988,210.6974999999999
2020-06-08,229.03,241.21,223.55,228.58,228.58,112430000,229.8374999999999,216.8649999999999
2020-06-15,225.09,240.83,224.8,238.79,238.79,95993600,230.80749999999992,222.9549999999999
2020-06-22,238.56,245.19,215.4,216.08,216.08,158818800,228.55499999999992,224.6812499999999
2020-06-29,209.75,240.0,207.11,233.42,233.42,166474700,229.21749999999992,227.3149999999999
2020-07-06,233.76,247.65,232.27,245.07,245.07,129042900,233.3399999999999,231.5887499999999
2020-07-13,247.01,250.15,232.03,242.03,242.03,104219700,234.14999999999992,232.4787499999999
2020-07-20,240.06,246.91,226.9,230.71,230.71,95807400,237.80749999999992,233.1812499999999
2020-07-27,231.46,234.96,229.0,234.5,234.5,61236800,238.0774999999999,233.64749999999987
2020-07-30,230.22,234.89,229.1,234.5,234.5,20615306,235.4349999999999,234.38749999999987
